TransactionNo,Items,DateTime,Daypart,DayType,Season
5977,Bread,2017-04-02 15:52:55,Afternoon,Weekend,Autumn
5978,Cake,2017-04-02 15:53:51,Afternoon,Weekend,Autumn
5978,Cake,2017-04-02 15:53:51,Afternoon,Weekend,Autumn
5978,Coffee,2017-04-02 15:53:51,Afternoon,Weekend,Autumn
5979,Coffee,2017-04-02 15:59:23,Afternoon,Weekend,Autumn
5979,Salad,2017-04-02 15:59:23,Afternoon,Weekend,Autumn
5980,Coffee,2017-04-02 16:15:02,Afternoon,Weekend,Autumn
5980,Cake,2017-04-02 16:15:02,Afternoon,Weekend,Autumn
5980,Cake,2017-04-02 16:15:02,Afternoon,Weekend,Autumn
5981,Cake,2017-04-02 16:16:30,Afternoon,Weekend,Autumn
5981,Salad,2017-04-02 16:16:30,Afternoon,Weekend,Autumn
5981,Valentine's card,2017-04-02 16:16:30,Afternoon,Weekend,Autumn
5982,Scandinavian,2017-04-02 16:18:05,Afternoon,Weekend,Autumn
5983,Bread,2017-04-02 16:19:52,Afternoon,Weekend,Autumn
5983,Coffee,2017-04-02 16:19:52,Afternoon,Weekend,Autumn
5984,Brownie,2017-04-02 16:33:02,Afternoon,Weekend,Autumn
5985,Tea,2017-04-02 16:39:21,Afternoon,Weekend,Autumn
5985,Tea,2017-04-02 16:39:21,Afternoon,Weekend,Autumn
5985,Soup,2017-04-02 16:39:21,Afternoon,Weekend,Autumn
5985,Juice,2017-04-02 16:39:21,Afternoon,Weekend,Autumn
5985,Cake,2017-04-02 16:39:21,Afternoon,Weekend,Autumn
5985,Bread,2017-04-02 16:39:21,Afternoon,Weekend,Autumn
5986,Bread,2017-04-02 16:40:34,Afternoon,Weekend,Autumn
5986,Bread,2017-04-02 16:40:34,Afternoon,Weekend,Autumn
5986,Cake,2017-04-02 16:40:34,Afternoon,Weekend,Autumn
5986,Bread,2017-04-02 16:40:34,Afternoon,Weekend,Autumn
5986,Soup,2017-04-02 16:40:34,Afternoon,Weekend,Autumn
5986,Soup,2017-04-02 16:40:34,Afternoon,Weekend,Autumn
5987,Bread,2017-04-02 16:54:02,Afternoon,Weekend,Autumn
5988,Coffee,2017-04-02 17:03:43,Evening,Weekend,Autumn
5988,Coffee,2017-04-02 17:03:43,Evening,Weekend,Autumn
5988,Coffee,2017-04-02 17:03:43,Evening,Weekend,Autumn
5988,Cake,2017-04-02 17:03:43,Evening,Weekend,Autumn
5988,Bread,2017-04-02 17:03:43,Evening,Weekend,Autumn
5988,Alfajores,2017-04-02 17:03:43,Evening,Weekend,Autumn
5989,Truffles,2017-04-02 18:13:28,Evening,Weekend,Autumn
5989,Coffee,2017-04-02 18:13:28,Evening,Weekend,Autumn
5989,Tshirt,2017-04-02 18:13:28,Evening,Weekend,Autumn
5990,Coffee,2017-04-02 18:21:30,Evening,Weekend,Autumn
5991,Hot chocolate,2017-04-02 18:22:52,Evening,Weekend,Autumn
5992,Coffee,2017-04-02 18:28:38,Evening,Weekend,Autumn
5993,Juice,2017-04-02 18:31:28,Evening,Weekend,Autumn
5994,Juice,2017-04-02 18:34:12,Evening,Weekend,Autumn
5994,Truffles,2017-04-02 18:34:12,Evening,Weekend,Autumn
5994,Mineral water,2017-04-02 18:34:12,Evening,Weekend,Autumn
5995,Tshirt,2017-04-02 18:38:30,Evening,Weekend,Autumn
5996,Tshirt,2017-04-02 18:39:21,Evening,Weekend,Autumn
5997,Tea,2017-04-02 18:44:56,Evening,Weekend,Autumn
5997,Tea,2017-04-02 18:44:56,Evening,Weekend,Autumn
5997,Hot chocolate,2017-04-02 18:44:56,Evening,Weekend,Autumn
5998,Tshirt,2017-04-02 18:45:30,Evening,Weekend,Autumn
5999,Bread,2017-04-02 18:53:20,Evening,Weekend,Autumn
5999,Hot chocolate,2017-04-02 18:53:20,Evening,Weekend,Autumn
5999,Tshirt,2017-04-02 18:53:20,Evening,Weekend,Autumn
6000,Vegan Feast,2017-04-02 18:58:34,Evening,Weekend,Autumn
6000,Tea,2017-04-02 18:58:34,Evening,Weekend,Autumn
6001,Postcard,2017-04-02 19:01:06,Evening,Weekend,Autumn
6001,Coffee,2017-04-02 19:01:06,Evening,Weekend,Autumn
6002,Tshirt,2017-04-02 19:04:07,Evening,Weekend,Autumn
6002,Coke,2017-04-02 19:04:07,Evening,Weekend,Autumn
6003,Coke,2017-04-02 19:05:46,Evening,Weekend,Autumn
6004,Tshirt,2017-04-02 19:09:13,Evening,Weekend,Autumn
6005,Coke,2017-04-02 19:11:18,Evening,Weekend,Autumn
6006,Truffles,2017-04-02 19:12:59,Evening,Weekend,Autumn
6007,Tshirt,2017-04-02 19:14:34,Evening,Weekend,Autumn
6008,Tshirt,2017-04-02 19:14:57,Evening,Weekend,Autumn
6009,Tea,2017-04-02 19:16:43,Evening,Weekend,Autumn
6010,Coke,2017-04-02 19:17:42,Evening,Weekend,Autumn
6011,Tshirt,2017-04-02 19:18:23,Evening,Weekend,Autumn
6011,Fudge,2017-04-02 19:18:23,Evening,Weekend,Autumn
6012,Hot chocolate,2017-04-02 19:25:45,Evening,Weekend,Autumn
6012,Coffee,2017-04-02 19:25:45,Evening,Weekend,Autumn
6013,Tshirt,2017-04-02 19:26:27,Evening,Weekend,Autumn
6014,Valentine's card,2017-04-02 19:27:09,Evening,Weekend,Autumn
6014,Tshirt,2017-04-02 19:27:09,Evening,Weekend,Autumn
6015,Tshirt,2017-04-02 19:41:38,Evening,Weekend,Autumn
6016,Tshirt,2017-04-02 19:42:59,Evening,Weekend,Autumn
6016,Postcard,2017-04-02 19:42:59,Evening,Weekend,Autumn
6017,Tshirt,2017-04-02 19:46:04,Evening,Weekend,Autumn
6018,Valentine's card,2017-04-02 19:56:24,Evening,Weekend,Autumn
6018,Tshirt,2017-04-02 19:56:24,Evening,Weekend,Autumn
6018,Postcard,2017-04-02 19:56:24,Evening,Weekend,Autumn
6019,Valentine's card,2017-04-02 19:57:04,Evening,Weekend,Autumn
6020,Valentine's card,2017-04-02 19:59:23,Evening,Weekend,Autumn
6021,Postcard,2017-04-02 20:08:19,Evening,Weekend,Autumn
6022,Nomad bag,2017-04-02 20:12:57,Evening,Weekend,Autumn
6022,Postcard,2017-04-02 20:12:57,Evening,Weekend,Autumn
6022,Tshirt,2017-04-02 20:12:57,Evening,Weekend,Autumn
6023,Tshirt,2017-04-02 20:13:27,Evening,Weekend,Autumn
6023,Postcard,2017-04-02 20:13:27,Evening,Weekend,Autumn
6024,Tshirt,2017-04-02 20:14:23,Evening,Weekend,Autumn
6024,Postcard,2017-04-02 20:14:23,Evening,Weekend,Autumn
6025,Postcard,2017-04-02 20:15:44,Evening,Weekend,Autumn
6026,Postcard,2017-04-02 20:15:54,Evening,Weekend,Autumn
6027,Tshirt,2017-04-02 20:39:29,Evening,Weekend,Autumn
6028,Tshirt,2017-04-02 20:46:29,Evening,Weekend,Autumn
6028,Postcard,2017-04-02 20:46:29,Evening,Weekend,Autumn
6029,Coffee,2017-05-02 09:20:25,Morning,Weekend,Winter
6029,Coffee,2017-05-02 09:20:25,Morning,Weekend,Winter
6029,Pastry,2017-05-02 09:20:25,Morning,Weekend,Winter
6029,Pastry,2017-05-02 09:20:25,Morning,Weekend,Winter
6029,Farm House,2017-05-02 09:20:25,Morning,Weekend,Winter
6030,Tea,2017-05-02 09:31:47,Morning,Weekend,Winter
6030,Coffee,2017-05-02 09:31:47,Morning,Weekend,Winter
6030,Coffee,2017-05-02 09:31:47,Morning,Weekend,Winter
6030,Pastry,2017-05-02 09:31:47,Morning,Weekend,Winter
6030,Scone,2017-05-02 09:31:47,Morning,Weekend,Winter
6031,Coffee,2017-05-02 09:32:30,Morning,Weekend,Winter
6031,Medialuna,2017-05-02 09:32:30,Morning,Weekend,Winter
6032,Coffee,2017-05-02 09:33:57,Morning,Weekend,Winter
6032,Bread,2017-05-02 09:33:57,Morning,Weekend,Winter
6033,Hot chocolate,2017-05-02 09:55:27,Morning,Weekend,Winter
6034,Bread,2017-05-02 10:10:23,Morning,Weekend,Winter
6035,Tea,2017-05-02 10:20:03,Morning,Weekend,Winter
6035,Tea,2017-05-02 10:20:03,Morning,Weekend,Winter
6035,Pastry,2017-05-02 10:20:03,Morning,Weekend,Winter
6035,Pastry,2017-05-02 10:20:03,Morning,Weekend,Winter
6036,Bread,2017-05-02 10:28:25,Morning,Weekend,Winter
6036,Bread,2017-05-02 10:28:25,Morning,Weekend,Winter
6037,Coffee,2017-05-02 10:29:30,Morning,Weekend,Winter
6037,Coffee,2017-05-02 10:29:30,Morning,Weekend,Winter
6037,Tea,2017-05-02 10:29:30,Morning,Weekend,Winter
6038,Coffee,2017-05-02 10:31:33,Morning,Weekend,Winter
6038,Coffee,2017-05-02 10:31:33,Morning,Weekend,Winter
6038,Hot chocolate,2017-05-02 10:31:33,Morning,Weekend,Winter
6038,Hot chocolate,2017-05-02 10:31:33,Morning,Weekend,Winter
6038,Medialuna,2017-05-02 10:31:33,Morning,Weekend,Winter
6038,Scone,2017-05-02 10:31:33,Morning,Weekend,Winter
6038,Alfajores,2017-05-02 10:31:33,Morning,Weekend,Winter
6038,Spanish Brunch,2017-05-02 10:31:33,Morning,Weekend,Winter
6039,Bread,2017-05-02 10:35:44,Morning,Weekend,Winter
6040,Coffee,2017-05-02 10:49:43,Morning,Weekend,Winter
6040,Coffee,2017-05-02 10:49:43,Morning,Weekend,Winter
6040,Alfajores,2017-05-02 10:49:43,Morning,Weekend,Winter
6040,Cookies,2017-05-02 10:49:43,Morning,Weekend,Winter
6041,Sandwich,2017-05-02 11:06:01,Morning,Weekend,Winter
6041,Sandwich,2017-05-02 11:06:01,Morning,Weekend,Winter
6041,Coffee,2017-05-02 11:06:01,Morning,Weekend,Winter
6041,Scone,2017-05-02 11:06:01,Morning,Weekend,Winter
6042,Scone,2017-05-02 11:28:10,Morning,Weekend,Winter
6042,Coffee,2017-05-02 11:28:10,Morning,Weekend,Winter
6042,Coffee,2017-05-02 11:28:10,Morning,Weekend,Winter
6042,Coffee,2017-05-02 11:28:10,Morning,Weekend,Winter
6043,Coffee,2017-05-02 11:33:40,Morning,Weekend,Winter
6043,Hot chocolate,2017-05-02 11:33:40,Morning,Weekend,Winter
6043,Farm House,2017-05-02 11:33:40,Morning,Weekend,Winter
6044,Bread,2017-05-02 11:51:24,Morning,Weekend,Winter
6044,Coffee,2017-05-02 11:51:24,Morning,Weekend,Winter
6044,Coffee,2017-05-02 11:51:24,Morning,Weekend,Winter
6045,Hot chocolate,2017-05-02 11:58:01,Morning,Weekend,Winter
6045,Hot chocolate,2017-05-02 11:58:01,Morning,Weekend,Winter
6045,Coffee,2017-05-02 11:58:01,Morning,Weekend,Winter
6045,Coffee,2017-05-02 11:58:01,Morning,Weekend,Winter
6045,Coffee,2017-05-02 11:58:01,Morning,Weekend,Winter
6045,Cookies,2017-05-02 11:58:01,Morning,Weekend,Winter
6045,Cookies,2017-05-02 11:58:01,Morning,Weekend,Winter
6045,Brownie,2017-05-02 11:58:01,Morning,Weekend,Winter
6045,Pastry,2017-05-02 11:58:01,Morning,Weekend,Winter
6045,Baguette,2017-05-02 11:58:01,Morning,Weekend,Winter
6046,Coffee,2017-05-02 11:58:44,Morning,Weekend,Winter
6046,Cake,2017-05-02 11:58:44,Morning,Weekend,Winter
6047,Coffee,2017-05-02 12:00:34,Afternoon,Weekend,Winter
6048,Coffee,2017-05-02 12:04:32,Afternoon,Weekend,Winter
6048,Coffee,2017-05-02 12:04:32,Afternoon,Weekend,Winter
6048,Coffee,2017-05-02 12:04:32,Afternoon,Weekend,Winter
6048,Tea,2017-05-02 12:04:32,Afternoon,Weekend,Winter
6048,Medialuna,2017-05-02 12:04:32,Afternoon,Weekend,Winter
6048,Medialuna,2017-05-02 12:04:32,Afternoon,Weekend,Winter
6048,Cookies,2017-05-02 12:04:32,Afternoon,Weekend,Winter
6048,Cookies,2017-05-02 12:04:32,Afternoon,Weekend,Winter
6049,Bread,2017-05-02 12:07:51,Afternoon,Weekend,Winter
6049,Fudge,2017-05-02 12:07:51,Afternoon,Weekend,Winter
6049,Alfajores,2017-05-02 12:07:51,Afternoon,Weekend,Winter
6050,Coffee,2017-05-02 12:09:41,Afternoon,Weekend,Winter
6050,Tea,2017-05-02 12:09:41,Afternoon,Weekend,Winter
6050,Sandwich,2017-05-02 12:09:41,Afternoon,Weekend,Winter
6051,Spanish Brunch,2017-05-02 12:10:23,Afternoon,Weekend,Winter
6051,Bread,2017-05-02 12:10:23,Afternoon,Weekend,Winter
6052,Cake,2017-05-02 12:22:47,Afternoon,Weekend,Winter
6052,Alfajores,2017-05-02 12:22:47,Afternoon,Weekend,Winter
6053,Bread,2017-05-02 12:31:43,Afternoon,Weekend,Winter
6054,Coffee,2017-05-02 12:32:24,Afternoon,Weekend,Winter
6054,Coffee,2017-05-02 12:32:24,Afternoon,Weekend,Winter
6054,Bread,2017-05-02 12:32:24,Afternoon,Weekend,Winter
6054,Pastry,2017-05-02 12:32:24,Afternoon,Weekend,Winter
6055,Salad,2017-05-02 12:35:49,Afternoon,Weekend,Winter
6055,Coffee,2017-05-02 12:35:49,Afternoon,Weekend,Winter
6055,Coffee,2017-05-02 12:35:49,Afternoon,Weekend,Winter
6056,Coffee,2017-05-02 12:58:48,Afternoon,Weekend,Winter
6056,Coffee,2017-05-02 12:58:48,Afternoon,Weekend,Winter
6056,Coffee,2017-05-02 12:58:48,Afternoon,Weekend,Winter
6056,Bread,2017-05-02 12:58:48,Afternoon,Weekend,Winter
6056,Cookies,2017-05-02 12:58:48,Afternoon,Weekend,Winter
6056,Alfajores,2017-05-02 12:58:48,Afternoon,Weekend,Winter
6056,Sandwich,2017-05-02 12:58:48,Afternoon,Weekend,Winter
6056,Sandwich,2017-05-02 12:58:48,Afternoon,Weekend,Winter
6057,Coffee,2017-05-02 13:03:18,Afternoon,Weekend,Winter
6057,Coffee,2017-05-02 13:03:18,Afternoon,Weekend,Winter
6057,Pastry,2017-05-02 13:03:18,Afternoon,Weekend,Winter
6057,Bread,2017-05-02 13:03:18,Afternoon,Weekend,Winter
6058,Coffee,2017-05-02 13:08:10,Afternoon,Weekend,Winter
6058,Pastry,2017-05-02 13:08:10,Afternoon,Weekend,Winter
6059,Sandwich,2017-05-02 13:17:15,Afternoon,Weekend,Winter
6059,Coffee,2017-05-02 13:17:15,Afternoon,Weekend,Winter
6059,Coke,2017-05-02 13:17:15,Afternoon,Weekend,Winter
6061,Bread,2017-05-02 13:29:19,Afternoon,Weekend,Winter
6061,Scone,2017-05-02 13:29:19,Afternoon,Weekend,Winter
6061,Alfajores,2017-05-02 13:29:19,Afternoon,Weekend,Winter
6062,Brownie,2017-05-02 13:30:54,Afternoon,Weekend,Winter
6062,Bread,2017-05-02 13:30:54,Afternoon,Weekend,Winter
6062,Scandinavian,2017-05-02 13:30:54,Afternoon,Weekend,Winter
6063,Coffee,2017-05-02 13:54:48,Afternoon,Weekend,Winter
6063,Cake,2017-05-02 13:54:48,Afternoon,Weekend,Winter
6063,Bread,2017-05-02 13:54:48,Afternoon,Weekend,Winter
6064,Cake,2017-05-02 13:56:55,Afternoon,Weekend,Winter
6064,Pastry,2017-05-02 13:56:55,Afternoon,Weekend,Winter
6064,Bread,2017-05-02 13:56:55,Afternoon,Weekend,Winter
6065,Cookies,2017-05-02 14:05:37,Afternoon,Weekend,Winter
6065,Cake,2017-05-02 14:05:37,Afternoon,Weekend,Winter
6066,Hot chocolate,2017-05-02 14:07:29,Afternoon,Weekend,Winter
6066,Tea,2017-05-02 14:07:29,Afternoon,Weekend,Winter
6066,Alfajores,2017-05-02 14:07:29,Afternoon,Weekend,Winter
6067,Bread,2017-05-02 14:19:47,Afternoon,Weekend,Winter
6067,Coffee,2017-05-02 14:19:47,Afternoon,Weekend,Winter
6067,Coffee,2017-05-02 14:19:47,Afternoon,Weekend,Winter
6067,Cookies,2017-05-02 14:19:47,Afternoon,Weekend,Winter
6067,Cake,2017-05-02 14:19:47,Afternoon,Weekend,Winter
6068,Scandinavian,2017-05-02 14:25:22,Afternoon,Weekend,Winter
6070,Coffee,2017-05-02 14:32:55,Afternoon,Weekend,Winter
6070,Coffee,2017-05-02 14:32:55,Afternoon,Weekend,Winter
6070,Cake,2017-05-02 14:32:55,Afternoon,Weekend,Winter
6070,Alfajores,2017-05-02 14:32:55,Afternoon,Weekend,Winter
6071,Coffee,2017-05-02 14:36:04,Afternoon,Weekend,Winter
6071,Chicken Stew,2017-05-02 14:36:04,Afternoon,Weekend,Winter
6071,Sandwich,2017-05-02 14:36:04,Afternoon,Weekend,Winter
6071,Fudge,2017-05-02 14:36:04,Afternoon,Weekend,Winter
6072,Coffee,2017-05-02 14:42:35,Afternoon,Weekend,Winter
6072,Sandwich,2017-05-02 14:42:35,Afternoon,Weekend,Winter
6072,Fudge,2017-05-02 14:42:35,Afternoon,Weekend,Winter
6073,Baguette,2017-05-02 14:50:49,Afternoon,Weekend,Winter
6073,Coffee,2017-05-02 14:50:49,Afternoon,Weekend,Winter
6073,Tea,2017-05-02 14:50:49,Afternoon,Weekend,Winter
6073,Cake,2017-05-02 14:50:49,Afternoon,Weekend,Winter
6074,Coffee,2017-05-02 14:57:57,Afternoon,Weekend,Winter
6074,Tea,2017-05-02 14:57:57,Afternoon,Weekend,Winter
6075,Tea,2017-05-02 15:03:20,Afternoon,Weekend,Winter
6075,Bread,2017-05-02 15:03:20,Afternoon,Weekend,Winter
6076,Bread,2017-05-02 15:18:02,Afternoon,Weekend,Winter
6077,Coffee,2017-05-02 15:21:24,Afternoon,Weekend,Winter
6078,Tea,2017-05-02 15:44:59,Afternoon,Weekend,Winter
6078,Coffee,2017-05-02 15:44:59,Afternoon,Weekend,Winter
6078,Sandwich,2017-05-02 15:44:59,Afternoon,Weekend,Winter
6078,Sandwich,2017-05-02 15:44:59,Afternoon,Weekend,Winter
6078,Bread,2017-05-02 15:44:59,Afternoon,Weekend,Winter
6079,Bread,2017-05-02 15:46:48,Afternoon,Weekend,Winter
6080,Spanish Brunch,2017-05-02 15:54:11,Afternoon,Weekend,Winter
6080,Chicken Stew,2017-05-02 15:54:11,Afternoon,Weekend,Winter
6080,Coffee,2017-05-02 15:54:11,Afternoon,Weekend,Winter
6081,Coffee,2017-05-02 15:54:41,Afternoon,Weekend,Winter
6081,Coffee,2017-05-02 15:54:41,Afternoon,Weekend,Winter
6081,Coffee,2017-05-02 15:54:41,Afternoon,Weekend,Winter
6081,Cookies,2017-05-02 15:54:41,Afternoon,Weekend,Winter
6081,Cake,2017-05-02 15:54:41,Afternoon,Weekend,Winter
6082,Hot chocolate,2017-05-02 15:56:23,Afternoon,Weekend,Winter
6082,Hot chocolate,2017-05-02 15:56:23,Afternoon,Weekend,Winter
6082,Bread,2017-05-02 15:56:23,Afternoon,Weekend,Winter
6082,Coffee,2017-05-02 15:56:23,Afternoon,Weekend,Winter
6084,Coffee,2017-06-02 08:29:57,Morning,Weekday,Winter
6084,Coffee,2017-06-02 08:29:57,Morning,Weekday,Winter
6084,Coffee,2017-06-02 08:29:57,Morning,Weekday,Winter
6085,Bread,2017-06-02 08:30:54,Morning,Weekday,Winter
6085,Bread,2017-06-02 08:30:54,Morning,Weekday,Winter
6086,Tea,2017-06-02 08:58:26,Morning,Weekday,Winter
6086,Medialuna,2017-06-02 08:58:26,Morning,Weekday,Winter
6087,Coffee,2017-06-02 09:03:39,Morning,Weekday,Winter
6088,Bread,2017-06-02 09:09:46,Morning,Weekday,Winter
6088,Bread,2017-06-02 09:09:46,Morning,Weekday,Winter
6089,Bread,2017-06-02 09:11:12,Morning,Weekday,Winter
6089,Coffee,2017-06-02 09:11:12,Morning,Weekday,Winter
6090,Coffee,2017-06-02 09:33:29,Morning,Weekday,Winter
6091,Tea,2017-06-02 09:34:11,Morning,Weekday,Winter
6092,Bread,2017-06-02 09:39:04,Morning,Weekday,Winter
6093,Coffee,2017-06-02 09:53:53,Morning,Weekday,Winter
6093,Pastry,2017-06-02 09:53:53,Morning,Weekday,Winter
6094,Coffee,2017-06-02 09:54:07,Morning,Weekday,Winter
6095,Baguette,2017-06-02 10:10:14,Morning,Weekday,Winter
6095,Bread,2017-06-02 10:10:14,Morning,Weekday,Winter
6095,Pastry,2017-06-02 10:10:14,Morning,Weekday,Winter
6096,Pastry,2017-06-02 10:11:27,Morning,Weekday,Winter
6096,Pastry,2017-06-02 10:11:27,Morning,Weekday,Winter
6097,Cookies,2017-06-02 10:18:37,Morning,Weekday,Winter
6097,Coffee,2017-06-02 10:18:37,Morning,Weekday,Winter
6098,Coffee,2017-06-02 10:19:34,Morning,Weekday,Winter
6098,Sandwich,2017-06-02 10:19:34,Morning,Weekday,Winter
6099,Jam,2017-06-02 10:40:25,Morning,Weekday,Winter
6099,Bread,2017-06-02 10:40:25,Morning,Weekday,Winter
6099,Pastry,2017-06-02 10:40:25,Morning,Weekday,Winter
6100,Coffee,2017-06-02 10:41:06,Morning,Weekday,Winter
6101,Coffee,2017-06-02 10:49:13,Morning,Weekday,Winter
6102,Coffee,2017-06-02 10:50:29,Morning,Weekday,Winter
6102,Medialuna,2017-06-02 10:50:29,Morning,Weekday,Winter
6103,Cookies,2017-06-02 10:56:19,Morning,Weekday,Winter
6103,Bread,2017-06-02 10:56:19,Morning,Weekday,Winter
6103,Farm House,2017-06-02 10:56:19,Morning,Weekday,Winter
6104,Bread,2017-06-02 11:35:13,Morning,Weekday,Winter
6104,Cake,2017-06-02 11:35:13,Morning,Weekday,Winter
6105,Coffee,2017-06-02 11:44:41,Morning,Weekday,Winter
6107,Bread,2017-06-02 11:52:10,Morning,Weekday,Winter
6108,Coffee,2017-06-02 11:53:23,Morning,Weekday,Winter
6108,Pastry,2017-06-02 11:53:23,Morning,Weekday,Winter
6109,Coffee,2017-06-02 11:57:28,Morning,Weekday,Winter
6110,Coffee,2017-06-02 12:00:50,Afternoon,Weekday,Winter
6110,Coffee,2017-06-02 12:00:50,Afternoon,Weekday,Winter
6110,Toast,2017-06-02 12:00:50,Afternoon,Weekday,Winter
6111,Bread,2017-06-02 12:03:20,Afternoon,Weekday,Winter
6112,Coffee,2017-06-02 12:15:42,Afternoon,Weekday,Winter
6113,Hot chocolate,2017-06-02 12:31:44,Afternoon,Weekday,Winter
6113,Coffee,2017-06-02 12:31:44,Afternoon,Weekday,Winter
6113,Toast,2017-06-02 12:31:44,Afternoon,Weekday,Winter
6114,Bread,2017-06-02 12:31:57,Afternoon,Weekday,Winter
6115,Coffee,2017-06-02 12:34:37,Afternoon,Weekday,Winter
6115,Tea,2017-06-02 12:34:37,Afternoon,Weekday,Winter
6115,Cake,2017-06-02 12:34:37,Afternoon,Weekday,Winter
6115,Scone,2017-06-02 12:34:37,Afternoon,Weekday,Winter
6116,Pastry,2017-06-02 12:46:20,Afternoon,Weekday,Winter
6117,Bread,2017-06-02 12:48:56,Afternoon,Weekday,Winter
6117,Bread,2017-06-02 12:48:56,Afternoon,Weekday,Winter
6117,Sandwich,2017-06-02 12:48:56,Afternoon,Weekday,Winter
6118,Baguette,2017-06-02 13:03:11,Afternoon,Weekday,Winter
6119,Bread,2017-06-02 13:04:40,Afternoon,Weekday,Winter
6120,Bread,2017-06-02 13:26:48,Afternoon,Weekday,Winter
6121,Sandwich,2017-06-02 13:28:11,Afternoon,Weekday,Winter
6122,Coffee,2017-06-02 13:29:02,Afternoon,Weekday,Winter
6123,Soup,2017-06-02 13:31:58,Afternoon,Weekday,Winter
6123,Coffee,2017-06-02 13:31:58,Afternoon,Weekday,Winter
6124,Coffee,2017-06-02 13:49:08,Afternoon,Weekday,Winter
6125,Truffles,2017-06-02 14:01:52,Afternoon,Weekday,Winter
6125,Scone,2017-06-02 14:01:52,Afternoon,Weekday,Winter
6126,Coffee,2017-06-02 14:05:37,Afternoon,Weekday,Winter
6126,Mineral water,2017-06-02 14:05:37,Afternoon,Weekday,Winter
6126,Sandwich,2017-06-02 14:05:37,Afternoon,Weekday,Winter
6126,Spanish Brunch,2017-06-02 14:05:37,Afternoon,Weekday,Winter
6126,Alfajores,2017-06-02 14:05:37,Afternoon,Weekday,Winter
6126,Truffles,2017-06-02 14:05:37,Afternoon,Weekday,Winter
6126,Tea,2017-06-02 14:05:37,Afternoon,Weekday,Winter
6127,Bread,2017-06-02 14:07:17,Afternoon,Weekday,Winter
6127,Coffee,2017-06-02 14:07:17,Afternoon,Weekday,Winter
6129,Bread,2017-06-02 14:09:29,Afternoon,Weekday,Winter
6129,Fudge,2017-06-02 14:09:29,Afternoon,Weekday,Winter
6129,Fudge,2017-06-02 14:09:29,Afternoon,Weekday,Winter
6130,Fudge,2017-06-02 14:25:31,Afternoon,Weekday,Winter
6131,Truffles,2017-06-02 14:52:34,Afternoon,Weekday,Winter
6132,Cake,2017-06-02 14:54:04,Afternoon,Weekday,Winter
6133,Coffee,2017-06-02 14:58:09,Afternoon,Weekday,Winter
6133,Cake,2017-06-02 14:58:09,Afternoon,Weekday,Winter
6133,Juice,2017-06-02 14:58:09,Afternoon,Weekday,Winter
6134,Truffles,2017-06-02 15:12:19,Afternoon,Weekday,Winter
6134,Coffee,2017-06-02 15:12:19,Afternoon,Weekday,Winter
6134,Sandwich,2017-06-02 15:12:19,Afternoon,Weekday,Winter
6134,Spanish Brunch,2017-06-02 15:12:19,Afternoon,Weekday,Winter
6134,Brownie,2017-06-02 15:12:19,Afternoon,Weekday,Winter
6135,Medialuna,2017-06-02 15:15:10,Afternoon,Weekday,Winter
6135,Tea,2017-06-02 15:15:10,Afternoon,Weekday,Winter
6135,Brownie,2017-06-02 15:15:10,Afternoon,Weekday,Winter
6135,Tea,2017-06-02 15:15:10,Afternoon,Weekday,Winter
6135,Soup,2017-06-02 15:15:10,Afternoon,Weekday,Winter
6135,Soup,2017-06-02 15:15:10,Afternoon,Weekday,Winter
6136,Coffee,2017-06-02 15:15:51,Afternoon,Weekday,Winter
6136,Cake,2017-06-02 15:15:51,Afternoon,Weekday,Winter
6136,Chicken Stew,2017-06-02 15:15:51,Afternoon,Weekday,Winter
6137,Tea,2017-06-02 15:34:04,Afternoon,Weekday,Winter
6137,Cake,2017-06-02 15:34:04,Afternoon,Weekday,Winter
6138,Bread,2017-06-02 15:34:54,Afternoon,Weekday,Winter
6139,Cookies,2017-06-02 15:42:17,Afternoon,Weekday,Winter
6139,Tea,2017-06-02 15:42:17,Afternoon,Weekday,Winter
6139,Tea,2017-06-02 15:42:17,Afternoon,Weekday,Winter
6140,Coffee,2017-06-02 15:45:24,Afternoon,Weekday,Winter
6140,Juice,2017-06-02 15:45:24,Afternoon,Weekday,Winter
6140,Alfajores,2017-06-02 15:45:24,Afternoon,Weekday,Winter
6141,Bread,2017-06-02 15:45:52,Afternoon,Weekday,Winter
6142,Brownie,2017-06-02 15:46:51,Afternoon,Weekday,Winter
6142,Coffee,2017-06-02 15:46:51,Afternoon,Weekday,Winter
6142,Coffee,2017-06-02 15:46:51,Afternoon,Weekday,Winter
6142,Juice,2017-06-02 15:46:51,Afternoon,Weekday,Winter
6142,Farm House,2017-06-02 15:46:51,Afternoon,Weekday,Winter
6143,Juice,2017-06-02 15:48:36,Afternoon,Weekday,Winter
6143,Cookies,2017-06-02 15:48:36,Afternoon,Weekday,Winter
6143,Brownie,2017-06-02 15:48:36,Afternoon,Weekday,Winter
6143,Tea,2017-06-02 15:48:36,Afternoon,Weekday,Winter
6144,Coffee,2017-06-02 15:50:30,Afternoon,Weekday,Winter
6144,Cake,2017-06-02 15:50:30,Afternoon,Weekday,Winter
6144,Brownie,2017-06-02 15:50:30,Afternoon,Weekday,Winter
6145,Coffee,2017-06-02 15:51:59,Afternoon,Weekday,Winter
6146,Coffee,2017-06-02 16:24:36,Afternoon,Weekday,Winter
